Transaction_ID,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Purchase_Date,Customer_City,Payment_Method,Customer_Age,Customer_Gender
T1084,C0449,Grocery,Oil,3,50000,150000,2025-09-24,Peshawar,EasyPaisa,50.0,Male
T1085,C0281,Clothing,Shoes,2,2500,5000,2025-12-11,Multan,Credit Card,46.0,Male
T1086,C0386,Furniture,Table,4,1000,4000,2025-03-29,Faisalabad,EasyPaisa,23.0,Male
T1087,C0393,Furniture,Chair,3,2500,7500,2025-07-16,Islamabad,Credit Card,64.0,Female
T1088,C0473,Sports,Dumbbell,2,25000,50000,2025-03-11,Peshawar,EasyPaisa,64.0,Female
T1089,C0034,Electronics,Headphones,4,10000,40000,2025-11-04,Faisalabad,Debit Card,42.0,Female
T1090,C0060,Sports,Dumbbell,4,1000,4000,2025-05-13,Islamabad,Cash,25.0,Male
T1091,C0066,Grocery,Oil,2,10000,20000,2025-07-08,Islamabad,Online Payment,54.0,Male
T1092,C0217,Grocery,Rice,4,50000,200000,2025-07-18,Islamabad,Debit Card,61.0,Male
T1093,C0276,Beauty,Skin Care,2,5000,10000,2025-01-05,Multan,Debit Card,27.0,Female
T1094,C0146,Clothing,Shoes,8,1000,8000,2025-11-04,Lahore,EasyPaisa,60.0,Male
T1095,C0064,Beauty,Makeup,5,10000,50000,2025-12-19,Islamabad,EasyPaisa,54.0,Female
T1096,C0495,Sports,Cricket Bat,8,2500,20000,2025-12-27,Multan,Cash,39.0,Male
T1097,C0473,Sports,Cricket Bat,4,25000,100000,2025-01-27,Lahore,Online Payment,64.0,Female
T1098,C0173,Grocery,Oil,1,10000,10000,2025-07-20,Multan,EasyPaisa,48.0,Female
T1099,C0145,Furniture,Bed,2,10000,20000,2025-05-25,Faisalabad,Credit Card,,Female
T1100,C0444,Electronics,Mobile Phone,6,50000,300000,2025-10-25,Karachi,EasyPaisa,37.0,Female
T1101,C0248,Sports,Cricket Bat,3,5000,15000,2025-12-23,Islamabad,Credit Card,31.0,Male
T1102,C0053,Sports,Cricket Bat,1,2500,2500,2025-10-22,Faisalabad,Credit Card,42.0,Female
T1103,C0499,Sports,Cricket Bat,1,500,500,2025-07-02,Multan,Credit Card,21.0,Male
T1104,C0370,Beauty,Makeup,7,1000,7000,2025-11-18,Multan,Credit Card,20.0,Male
T1105,C0306,Clothing,Shoes,8,2500,20000,2025-12-19,Lahore,EasyPaisa,65.0,Female
T1106,C0196,Sports,Football,8,50000,400000,2025-11-29,Islamabad,EasyPaisa,59.0,Female
T1107,C0063,Grocery,Rice,2,500,1000,2025-02-12,Multan,EasyPaisa,60.0,Male
T1108,C0407,Electronics,Smart Watch,5,25000,125000,2025-02-18,Peshawar,Credit Card,42.0,Female
T1109,C0051,Sports,Dumbbell,5,10000,50000,2025-03-06,Islamabad,Cash,63.0,Male
T1110,C0402,Furniture,Chair,7,10000,70000,2025-10-02,Peshawar,Online Payment,22.0,Male
T1111,C0356,Clothing,Shirt,3,50000,150000,2025-11-03,Lahore,Cash,53.0,Female
T1112,C0106,Grocery,Rice,1,1000,1000,2025-10-22,Faisalabad,Credit Card,23.0,Female
T1113,C0187,Electronics,Laptop,2,10000,20000,2025-06-02,Peshawar,Credit Card,45.0,Male
T1114,C0338,Clothing,Jacket,1,10000,10000,2025-05-31,Peshawar,Online Payment,26.0,Female
T1115,C0262,Sports,Yoga Mat,6,10000,60000,2025-10-03,Lahore,EasyPaisa,24.0,Male
T1116,C0439,Clothing,Shirt,4,1000,4000,2025-06-03,Lahore,Credit Card,56.0,Male
T1117,C0217,Beauty,Makeup,5,1000,5000,2025-11-15,Karachi,JazzCash,34.0,Female
T1118,C0484,Furniture,Table,7,5000,35000,2025-02-12,Islamabad,EasyPaisa,,Male
T1119,C0325,Beauty,Skin Care,2,25000,50000,2025-05-18,Faisalabad,EasyPaisa,30.0,Female
T1120,C0162,Beauty,Skin Care,7,50000,350000,2025-03-20,Multan,Online Payment,19.0,Male
T1121,C0351,Electronics,Headphones,2,10000,20000,2025-02-26,,Online Payment,22.0,Female
T1122,C0075,Sports,Football,6,2500,15000,2025-05-20,Lahore,Debit Card,18.0,Male
T1123,C0090,Furniture,Table,7,500,3500,2025-03-05,Peshawar,EasyPaisa,37.0,Female
T1124,C0312,Electronics,Headphones,5,10000,50000,2025-05-19,Karachi,Cash,28.0,Female
T1125,C0496,Furniture,Table,6,50000,300000,2025-12-14,Peshawar,,56.0,Female
T1126,C0263,Furniture,Table,5,500,2500,2025-12-18,Faisalabad,Credit Card,60.0,Male
T1127,C0499,Clothing,Shoes,5,500,2500,2025-11-24,Islamabad,EasyPaisa,33.0,Female
T1128,C0409,Sports,Dumbbell,3,5000,15000,2025-07-01,Multan,JazzCash,36.0,Female
T1129,C0486,Furniture,Table,5,25000,125000,2025-02-14,Islamabad,Online Payment,38.0,Male
T1130,C0484,Sports,Football,2,25000,50000,2025-05-03,Karachi,Credit Card,54.0,Male
T1131,C0493,Electronics,Headphones,8,50000,400000,2025-01-06,Multan,EasyPaisa,50.0,Male
T1132,C0316,Furniture,Bed,2,5000,10000,2025-01-08,Lahore,EasyPaisa,18.0,Female
T1133,C0487,Sports,Yoga Mat,4,25000,100000,2025-12-05,Peshawar,EasyPaisa,56.0,Male
T1134,C0463,Beauty,Shampoo,3,25000,75000,2025-09-26,Lahore,Credit Card,22.0,Female
T1135,C0195,Clothing,Jacket,1,5000,5000,2025-09-11,Lahore,Debit Card,25.0,Female
T1136,C0248,Sports,Cricket Bat,2,2500,5000,2025-06-03,Islamabad,Debit Card,31.0,Male
T1137,C0264,Sports,Dumbbell,4,2500,10000,2025-11-26,Karachi,Online Payment,57.0,Female
T1138,C0169,Electronics,Headphones,1,10000,10000,2025-08-24,Islamabad,Debit Card,24.0,Male
T1139,C0052,Grocery,Oil,7,2500,17500,2025-01-05,Multan,Online Payment,30.0,Male
T1140,C0004,Beauty,Skin Care,7,500,3500,2025-09-07,Lahore,EasyPaisa,34.0,Male
T1141,C0220,Furniture,Bed,6,2500,15000,2025-07-06,Lahore,JazzCash,35.0,Male
T1142,C0383,Furniture,Bed,3,1000,3000,2025-07-01,Multan,Cash,40.0,Male
T1143,C0203,Electronics,Mobile Phone,5,500,2500,2025-03-10,Multan,EasyPaisa,39.0,Male
T1144,C0061,Clothing,Jeans,8,25000,200000,2025-05-17,Multan,Online Payment,53.0,Female
T1145,C0257,Sports,Cricket Bat,6,50000,300000,2025-07-24,Faisalabad,EasyPaisa,42.0,Male
T1146,C0177,Electronics,Laptop,1,1000,1000,2025-03-21,Peshawar,Cash,61.0,Male
T1147,C0223,Electronics,Headphones,7,10000,70000,2025-01-05,Multan,Debit Card,36.0,Female
T1148,C0374,Electronics,Smart Watch,4,10000,40000,2025-03-20,Peshawar,Credit Card,33.0,Female
T1149,C0102,Electronics,Headphones,4,25000,100000,2025-08-08,Multan,EasyPaisa,24.0,Male
T1150,C0206,Clothing,Jeans,4,500,2000,2025-03-09,Karachi,Debit Card,30.0,Male
T1151,C0195,Furniture,Chair,4,500,2000,2025-01-27,Multan,JazzCash,37.0,Male
T1152,C0262,Clothing,Jacket,7,5000,35000,2025-02-01,Multan,EasyPaisa,21.0,Female
T1153,C0365,Electronics,Headphones,6,2500,15000,2025-06-29,Multan,Credit Card,38.0,Male
T1154,C0382,Clothing,Shirt,1,500,500,2025-12-05,Islamabad,Credit Card,36.0,Female
T1155,C0486,Grocery,Rice,7,1000,7000,2025-05-10,Multan,Debit Card,39.0,Female
T1156,C0395,Electronics,Laptop,1,25000,25000,2025-10-10,Lahore,Debit Card,41.0,Female
T1157,C0108,Sports,Yoga Mat,4,25000,100000,2025-05-22,Peshawar,Online Payment,23.0,Male
T1158,C0419,Clothing,Shirt,1,10000,10000,2025-12-02,Lahore,Credit Card,63.0,Female
T1159,C0390,Electronics,Laptop,6,2500,15000,2025-08-31,Lahore,JazzCash,64.0,Male
T1160,C0365,Electronics,Mobile Phone,4,5000,20000,2025-10-09,Islamabad,JazzCash,40.0,Female
T1161,C0215,Furniture,Chair,7,500,3500,2025-09-05,Peshawar,JazzCash,19.0,Male
T1162,C0490,Beauty,Makeup,3,2500,7500,2025-01-24,Peshawar,Cash,62.0,Male
T1163,C0446,Sports,Dumbbell,8,25000,200000,2025-09-30,Peshawar,Cash,28.0,Female
T1164,C0140,Beauty,Shampoo,7,5000,35000,2025-11-07,Lahore,Credit Card,18.0,Male
T1165,C0234,Beauty,Skin Care,1,50000,50000,2025-09-20,Peshawar,EasyPaisa,64.0,Female
T1166,C0283,Grocery,Oil,5,25000,125000,2025-05-18,Karachi,Credit Card,32.0,Male
T1167,C0076,Beauty,Skin Care,5,500,2500,2025-11-24,Islamabad,Credit Card,35.0,Male
T1168,C0001,Sports,Cricket Bat,4,10000,40000,2025-03-01,Faisalabad,Debit Card,58.0,Female
T1169,C0210,Grocery,Rice,5,25000,125000,2025-03-10,Peshawar,Debit Card,38.0,Male
T1170,C0091,Sports,Football,6,1000,6000,2025-05-24,Islamabad,Cash,52.0,Male
T1171,C0325,Sports,Dumbbell,5,50000,250000,2025-11-17,Peshawar,JazzCash,31.0,Female
T1172,C0323,Clothing,Jacket,5,1000,5000,2025-10-25,Multan,Credit Card,46.0,Male
T1173,C0048,Sports,Dumbbell,6,1000,6000,2025-09-03,Multan,Credit Card,47.0,Male
T1174,C0332,Clothing,Jeans,8,25000,200000,2025-04-03,Islamabad,Cash,37.0,Male
T1175,C0037,Clothing,Shoes,4,500,2000,2025-03-15,Multan,Credit Card,47.0,Female
T1176,C0194,Electronics,Mobile Phone,1,10000,10000,2025-02-21,Multan,Cash,25.0,Male
T1177,C0138,Sports,Football,3,1000,3000,2025-02-12,Lahore,EasyPaisa,56.0,Male
T1178,C0044,Electronics,Laptop,6,50000,300000,2025-12-29,Lahore,Credit Card,48.0,Female
T1179,C0125,Clothing,Jacket,6,5000,30000,2025-03-21,,JazzCash,62.0,Female
T1180,C0053,Sports,Football,1,50000,50000,2025-01-23,Peshawar,Debit Card,24.0,Female
T1181,C0219,Clothing,Shirt,4,500,2000,2025-04-27,Multan,Credit Card,40.0,Female
T1182,C0057,Clothing,Shoes,2,5000,10000,2025-03-28,Lahore,Cash,36.0,Female
T1183,C0459,Electronics,Headphones,2,2500,5000,2025-02-13,Karachi,JazzCash,27.0,Male
T1184,C0077,Furniture,Sofa,3,25000,75000,2025-08-06,Faisalabad,EasyPaisa,37.0,Female
T1185,C0189,Grocery,Rice,5,5000,25000,2025-12-05,Islamabad,EasyPaisa,22.0,Male
T1186,C0229,Clothing,Jeans,6,1000,6000,2025-07-19,Faisalabad,Online Payment,22.0,Male
T1187,C0166,Beauty,Shampoo,5,1000,5000,2025-02-16,Lahore,Credit Card,42.0,Female
T1188,C0499,Grocery,Coffee,7,5000,35000,2025-12-22,Multan,JazzCash,58.0,Female
T1189,C0255,Clothing,Jeans,7,5000,35000,2025-10-09,Peshawar,JazzCash,,Male
T1190,C0398,Furniture,Chair,7,10000,70000,2025-10-23,Faisalabad,EasyPaisa,32.0,Male
T1191,C0186,Clothing,Jacket,1,1000,1000,2025-01-09,Peshawar,Online Payment,26.0,Male
T1192,C0151,Electronics,Headphones,6,50000,300000,2025-03-13,Multan,Credit Card,53.0,Female
T1193,C0061,Clothing,Jeans,4,500,2000,2025-03-12,Faisalabad,EasyPaisa,27.0,Female
T1194,C0360,Sports,Football,7,2500,17500,2025-01-28,Karachi,EasyPaisa,55.0,Male
T1195,C0073,Furniture,Table,1,1000,1000,2025-07-07,Karachi,Credit Card,22.0,Male
T1196,C0241,Beauty,Shampoo,3,50000,150000,2025-04-04,Faisalabad,Credit Card,65.0,Female
T1197,C0356,Furniture,Bed,6,5000,30000,2025-11-27,Karachi,Debit Card,25.0,Male
T1198,C0006,Electronics,Laptop,3,10000,30000,2025-03-24,Multan,Online Payment,61.0,Female
T1199,C0217,Beauty,Makeup,5,25000,125000,2025-04-27,Lahore,Debit Card,23.0,Female
T1200,C0113,Clothing,Jeans,7,10000,70000,2025-01-29,Multan,Credit Card,65.0,Male
T1179,C0125,Clothing,Jacket,6,5000,30000,2025-03-21,,JazzCash,62.0,Female
T0866,C0422,Sports,Dumbbell,1,2500,2500,2025-02-11,,Online Payment,65.0,Female
T0102,C0162,Sports,Dumbbell,1,5000,5000,2025-02-15,,Debit Card,25.0,Female
T0440,C0372,Grocery,Rice,8,1000,8000,2025-05-13,,Credit Card,61.0,Female
T0059,C0353,Furniture,Bed,4,1000,4000,2025-12-02,,Cash,45.0,Male
T1121,C0351,Electronics,Headphones,2,10000,20000,2025-02-26,,Online Payment,22.0,Female
T0324,C0179,Beauty,Shampoo,7,10000,70000,2025-02-28,,Online Payment,57.0,Male
T0975,C0203,Furniture,Table,1,1000,1000,2025-11-23,,Debit Card,54.0,Female
T0412,C0229,Clothing,Jacket,7,2500,17500,2025-04-06,,Debit Card,46.0,Female
T0856,C0029,Sports,Football,8,50000,400000,2025-01-11,,Debit Card,56.0,Female
T0821,C0244,Sports,Football,4,10000,40000,2025-12-29,,EasyPaisa,55.0,Male
T0045,C0092,GROCERY,Jeans,3,5000,15000,2025-01-13,,Debit Card,44.0,Male
T0050,C0060,furniture,Yoga Mat,7,10000,70000,2025-09-19,,JazzCash,30.0,Female
T0850,C0493,Sports,Cricket Bat,8,1000,8000,2025-12-05,,Online Payment,35.0,Female
T0241,C0179,Grocery,Oil,8,2500,20000,2025-09-03,,EasyPaisa,35.0,Female
T0171,C0416,Beauty,Skin Care,1,5000,5000,2025-02-22,,EasyPaisa,23.0,Male
T0524,C0470,Electronics,Mobile Phone,6,5000,30000,2025-08-29,,Cash,20.0,Female
T0766,C0303,Electronics,Smart Watch,8,50000,400000,2025-04-21,,Online Payment,35.0,Male
T0839,C0014,Clothing,Jacket,6,50000,300000,2025-10-26,,Debit Card,42.0,Male
T0424,C0397,Clothing,Jeans,5,25000,125000,2025-08-15,,Debit Card,64.0,Female
T0381,C0063,Electronics,Smart Watch,2,50000,100000,2025-03-13,Karachi,Cash,32.0,Male
T0610,C0376,Grocery,Rice,5,10000,50000,2025-01-21,Karachi,Debit Card,22.0,Male
T0677,C0459,Furniture,Table,8,50000,400000,2025-10-02,Islamabad,Online Payment,44.0,Male
T0345,C0191,Grocery,Rice,6,2500,15000,2025-02-12,Faisalabad,EasyPaisa,28.0,Male
T0110,C0391,Beauty,Shampoo,6,2500,15000,2025-10-10,Peshawar,Online Payment,47.0,Female
